player,goals,assists,rating,minutes,match_id,date,performed,surname,birth_date,Zodiac
alex scott,0,0,6.6,16,1035444,2024-03-09,0,scott,,
mark travers,0,0,0.0,0,1035444,2024-03-09,0,travers,,
max kinsey-wellings,0,0,0.0,0,1035444,2024-03-09,0,kinsey-wellings,,
tyler adams,0,0,0.0,0,1035444,2024-03-09,0,adams,14-02-1999,Aquarius
romain faivre,0,0,0.0,0,1035444,2024-03-09,0,faivre,,
ivo grbić,0,0,8.2,90,1035444,2024-03-09,1,grbić,,
george baldock,0,0,6.3,90,1035444,2024-03-09,0,baldock,,
auston trusty,0,0,7.2,90,1035444,2024-03-09,1,trusty,,
jack robinson,1,0,8.0,90,1035444,2024-03-09,1,robinson,,
jayden bogle,0,0,6.7,69,1035444,2024-03-09,0,bogle,,
tom davies,0,0,6.9,45,1035444,2024-03-09,0,davies,,
oliver arblaster,0,0,6.7,80,1035444,2024-03-09,0,arblaster,,
gustavo hamer,1,0,7.2,90,1035444,2024-03-09,1,hamer,,
ben osborn,0,0,6.5,90,1035444,2024-03-09,0,osborn,,
oliver mcburnie,0,0,6.9,69,1035444,2024-03-09,0,mcburnie,,
ben brereton díaz,0,0,7.3,80,1035444,2024-03-09,1,díaz,13-01-1997,Capricorn
vinícius souza,0,0,6.9,45,1035444,2024-03-09,0,souza,,
anel ahmedhodžić,0,0,6.6,21,1035444,2024-03-09,0,ahmedhodžić,,
james mcatee,0,0,6.3,21,1035444,2024-03-09,0,mcatee,,
oliver norwood,0,0,7.2,10,1035444,2024-03-09,1,norwood,,
william osula,0,0,6.2,10,1035444,2024-03-09,0,osula,,
wesley foderingham,0,0,0.0,0,1035444,2024-03-09,0,foderingham,,
sam curtis,0,0,0.0,0,1035444,2024-03-09,0,curtis,,
andre brooks,0,0,0.0,0,1035444,2024-03-09,0,brooks,08-07-1997,Cancer
yasser larouci,0,0,0.0,0,1035444,2024-03-09,0,larouci,,
josé sá,0,0,7.5,90,1035453,2024-03-09,1,sá,,
nélson semedo,0,0,6.7,90,1035453,2024-03-09,0,semedo,,
santiago bueno,0,0,6.6,90,1035453,2024-03-09,0,bueno,,
max kilman,0,0,7.7,90,1035453,2024-03-09,1,kilman,,
rayan aït nouri,1,0,8.2,90,1035453,2024-03-09,1,nouri,,
joão gomes,0,0,7.2,90,1035453,2024-03-09,1,gomes,,
mario lemina,0,0,6.9,90,1035453,2024-03-09,0,lemina,,
pedro neto,0,0,6.9,45,1035453,2024-03-09,0,neto,09-03-2000,Pisces
pablo sarabia,0,0,6.7,90,1035453,2024-03-09,0,sarabia,,
jean-ricner bellegarde,0,0,6.2,11,1035453,2024-03-09,0,bellegarde,,
nathan fraser,0,0,6.6,77,1035453,2024-03-09,0,fraser,,
tommy doyle,0,0,7.0,79,1035453,2024-03-09,1,doyle,,
toti gomes,0,1,7.2,45,1035453,2024-03-09,1,gomes,,
matt doherty,0,0,6.3,13,1035453,2024-03-09,0,doherty,,
daniel bentley,0,0,0.0,0,1035453,2024-03-09,0,bentley,,
hugo bueno,0,0,0.0,0,1035453,2024-03-09,0,bueno,,
boubacar traoré,0,0,0.0,0,1035453,2024-03-09,0,traoré,,
tawanda chirewa,0,0,0.0,0,1035453,2024-03-09,0,chirewa,,
noha lemina,0,0,0.0,0,1035453,2024-03-09,0,lemina,,
leon chiwome,0,0,0.0,0,1035453,2024-03-09,0,chiwome,,
bernd leno,0,0,6.5,90,1035453,2024-03-09,0,leno,,
timothy castagne,0,0,6.5,80,1035453,2024-03-09,0,castagne,,
tosin adarabioyo,0,0,6.6,90,1035453,2024-03-09,0,adarabioyo,,
calvin bassey,0,0,7.0,90,1035453,2024-03-09,1,bassey,,
antonee robinson,0,0,6.9,90,1035453,2024-03-09,0,robinson,,
harrison reed,0,0,7.3,61,1035453,2024-03-09,1,reed,,
saša lukić,0,0,6.5,70,1035453,2024-03-09,0,lukić,,
harry wilson,0,0,6.3,70,1035453,2024-03-09,0,wilson,,
andreas pereira,0,0,6.9,62,1035453,2024-03-09,0,pereira,,
alex iwobi,1,0,8.5,90,1035453,2024-03-09,1,iwobi,,
rodrigo muniz,0,0,7.5,90,1035453,2024-03-09,1,muniz,,
willian,0,0,7.3,28,1035453,2024-03-09,1,willian,,
tom cairney,0,0,6.2,29,1035453,2024-03-09,0,cairney,,
joão palhinha,0,0,6.6,20,1035453,2024-03-09,0,palhinha,09-07-1995,Cancer
adama traoré,0,0,7.2,20,1035453,2024-03-09,1,traoré,,
armando broja,0,1,7.2,10,1035453,2024-03-09,1,broja,,
marek rodák,0,0,0.0,0,1035453,2024-03-09,0,rodák,,
kenny tete,0,0,0.0,0,1035453,2024-03-09,0,tete,,
tim ream,0,0,0.0,0,1035453,2024-03-09,0,ream,,
bobby decordova-reid,0,0,0.0,0,1035453,2024-03-09,0,decordova-reid,,
sam johnstone,0,0,6.5,90,1035449,2024-03-09,0,johnstone,,
joel ward,0,0,6.6,90,1035449,2024-03-09,0,ward,,
joachim andersen,0,0,7.3,90,1035449,2024-03-09,1,andersen,,
chris richards,0,0,7.0,90,1035449,2024-03-09,1,richards,,
daniel muñoz,0,1,7.0,90,1035449,2024-03-09,1,muñoz,,
adam wharton,0,0,7.0,81,1035449,2024-03-09,1,wharton,,
jefferson lerma,0,0,7.6,90,1035449,2024-03-09,1,lerma,,
tyrick mitchell,0,0,7.0,90,1035449,2024-03-09,1,mitchell,,
jordan ayew,0,0,6.9,70,1035449,2024-03-09,0,ayew,,
jean-philippe mateta,1,0,7.3,81,1035449,2024-03-09,1,mateta,,
eberechi eze,0,0,7.9,90,1035449,2024-03-09,1,eze,29-06-1998,Cancer
naouirou ahamada,0,0,6.2,20,1035449,2024-03-09,0,ahamada,,
will hughes,0,0,6.3,9,1035449,2024-03-09,0,hughes,,
odsonne édouard,0,0,6.9,9,1035449,2024-03-09,0,édouard,,
dean henderson,0,0,0.0,0,1035449,2024-03-09,0,henderson,,
james tomkins,0,0,0.0,0,1035449,2024-03-09,0,tomkins,,
nathaniel clyne,0,0,0.0,0,1035449,2024-03-09,0,clyne,,
david ozoh,0,0,0.0,0,1035449,2024-03-09,0,ozoh,,
kaden rodney,0,0,0.0,0,1035449,2024-03-09,0,rodney,,
luke plange,0,0,0.0,0,1035449,2024-03-09,0,plange,,
thomas kaminski,0,0,6.9,90,1035449,2024-03-09,0,kaminski,,
reece burke,0,0,7.2,90,1035449,2024-03-09,1,burke,,
teden mengi,0,0,6.9,62,1035449,2024-03-09,0,mengi,,
gabriel osho,0,0,6.9,81,1035449,2024-03-09,0,osho,,
issa kaboré,0,0,6.6,90,1035449,2024-03-09,0,kaboré,,
jordan clark,0,0,6.7,87,1035449,2024-03-09,0,clark,,
ross barkley,0,0,7.2,90,1035449,2024-03-09,1,barkley,05-12-1993,Sagittarius
alfie doughty,0,0,6.3,90,1035449,2024-03-09,0,doughty,,
chiedozie ogbene,0,0,6.3,87,1035449,2024-03-09,0,ogbene,,
tahith chong,0,0,6.9,88,1035449,2024-03-09,0,chong,,
carlton morris,0,0,6.6,90,1035449,2024-03-09,0,morris,,
daiki hashioka,0,0,6.6,28,1035449,2024-03-09,0,hashioka,,
cauley woodrow,1,0,7.3,9,1035449,2024-03-09,1,woodrow,,
luke berry,0,0,6.3,11,1035449,2024-03-09,0,berry,,
zack nelson,0,0,6.3,10,1035449,2024-03-09,0,nelson,,
andros townsend,0,1,6.9,11,1035449,2024-03-09,1,townsend,,
james shea,0,0,0.0,0,1035449,2024-03-09,0,shea,,
tim krul,0,0,0.0,0,1035449,2024-03-09,0,krul,,
axel piesold,0,0,0.0,0,1035449,2024-03-09,0,piesold,,
pelly ruddock mpanzu,0,0,0.0,0,1035449,2024-03-09,0,mpanzu,,
aaron ramsdale,0,0,6.7,90,1035445,2024-03-09,0,ramsdale,,
benjamin white,0,2,8.0,90,1035445,2024-03-09,1,white,,
william saliba,0,0,6.9,90,1035445,2024-03-09,0,saliba,24-03-2001,Aries
gabriel magalhães,0,0,7.3,90,1035445,2024-03-09,1,magalhães,19-12-1997,Sagittarius
jakub kiwior,0,0,6.9,79,1035445,2024-03-09,0,kiwior,,
martin ødegaard,0,0,7.5,89,1035445,2024-03-09,1,ødegaard,,
jorginho,0,0,7.2,70,1035445,2024-03-09,1,jorginho,,
declan rice,1,0,7.6,90,1035445,2024-03-09,1,rice,14-01-1999,Capricorn
bukayo saka,0,0,7.7,90,1035445,2024-03-09,1,saka,,
kai havertz,1,0,7.7,90,1035445,2024-03-09,1,havertz,11-06-1999,Gemini
leandro trossard,0,0,7.3,79,1035445,2024-03-09,1,trossard,04-12-1994,Sagittarius
gabriel jesus,0,0,6.2,20,1035445,2024-03-09,0,jesus,03-04-1997,Aries
oleksandr zinchenko,0,0,6.3,11,1035445,2024-03-09,0,zinchenko,,
reiss nelson,0,0,6.7,11,1035445,2024-03-09,0,nelson,,
thomas partey,0,0,0.0,1,1035445,2024-03-09,0,partey,13-06-1993,Gemini
karl hein,0,0,0.0,0,1035445,2024-03-09,0,hein,,
cédric soares,0,0,0.0,0,1035445,2024-03-09,0,soares,,
emile smith rowe,0,0,0.0,0,1035445,2024-03-09,0,rowe,,
fábio vieira,0,0,0.0,0,1035445,2024-03-09,0,vieira,,
edward nketiah,0,0,0.0,0,1035445,2024-03-09,0,nketiah,,
mark flekken,0,0,7.3,90,1035445,2024-03-09,1,flekken,13-06-1993,Gemini
zanka,0,0,6.3,89,1035445,2024-03-09,0,zanka,,
kristoffer ajer,0,0,7.2,90,1035445,2024-03-09,1,ajer,,
nathan collins,0,0,6.3,90,1035445,2024-03-09,0,collins,30-04-2001,Taurus
mads roerslev,0,0,6.2,90,1035445,2024-03-09,0,roerslev,,
frank onyeka,0,0,6.2,78,1035445,2024-03-09,0,onyeka,,
christian nørgaard,0,0,6.3,34,1035445,2024-03-09,0,nørgaard,10-03-1994,Pisces
vitaly janelt,0,0,7.3,89,1035445,2024-03-09,1,janelt,10-05-1998,Taurus
keane lewis-potter,0,0,6.5,90,1035445,2024-03-09,0,lewis-potter,22-02-2001,Pisces
ivan toney,0,0,7.3,90,1035445,2024-03-09,1,toney,,
yoane wissa,1,0,7.3,78,1035445,2024-03-09,1,wissa,03-09-1996,Virgo
mathias jensen,0,0,6.3,56,1035445,2024-03-09,0,jensen,,
yehor yarmoliuk,0,0,6.2,12,1035445,2024-03-09,0,yarmoliuk,,
neal maupay,0,0,6.2,12,1035445,2024-03-09,0,maupay,,
mikkel damsgaard,0,0,6.2,10,1035445,2024-03-09,0,damsgaard,03-07-2000,Cancer
saman ghoddos,0,0,6.2,10,1035445,2024-03-09,0,ghoddos,,
thomas strakosha,0,0,0.0,0,1035445,2024-03-09,0,strakosha,,
benjamin arthur,0,0,0.0,0,1035445,2024-03-09,0,arthur,,
kim ji-soo,0,0,0.0,0,1035445,2024-03-09,0,ji-soo,,
shandon baptiste,0,0,0.0,0,1035445,2024-03-09,0,baptiste,,
jason steele,0,0,6.9,90,1035315,2023-12-06,0,steele,,
jack hinshelwood,1,0,8.2,73,1035315,2023-12-06,1,hinshelwood,11-04-2005,Aries
jan paul van hecke,0,0,6.9,90,1035315,2023-12-06,0,hecke,08-06-2000,Gemini
igor júlio,0,0,7.7,90,1035315,2023-12-06,1,júlio,,
pascal groß,1,1,8.2,90,1035315,2023-12-06,1,groß,,
carlos baleba,0,0,7.3,84,1035315,2023-12-06,1,baleba,03-01-2004,Capricorn
billy gilmour,0,0,7.5,90,1035315,2023-12-06,1,gilmour,,
simon adingra,0,0,7.7,84,1035315,2023-12-06,1,adingra,01-01-2002,Capricorn
facundo buonanotte,0,0,6.6,69,1035315,2023-12-06,0,buonanotte,,
kaoru mitoma,0,1,7.2,90,1035315,2023-12-06,1,mitoma,20-05-1997,Taurus
joão pedro,0,0,7.0,69,1035315,2023-12-06,1,pedro,26-09-2001,Libra
james milner,0,0,7.2,21,1035315,2023-12-06,1,milner,,
evan ferguson,0,0,6.5,21,1035315,2023-12-06,0,ferguson,,
joël veltman,0,0,6.7,17,1035315,2023-12-06,0,veltman,,
jakub moder,0,0,6.7,12,1035315,2023-12-06,0,moder,,
benicio boaitey,0,0,6.7,12,1035315,2023-12-06,0,boaitey,,
bart verbruggen,0,0,0.0,0,1035315,2023-12-06,0,verbruggen,18-08-2002,Leo
leigh kavanagh,0,0,0.0,0,1035315,2023-12-06,0,kavanagh,,
luca barrington,0,0,0.0,0,1035315,2023-12-06,0,barrington,,
mark o'mahony,0,0,0.0,0,1035315,2023-12-06,0,o'mahony,,
mark flekken,0,0,7.2,90,1035315,2023-12-06,1,flekken,13-06-1993,Gemini
mads roerslev,0,0,6.2,84,1035315,2023-12-06,0,roerslev,,
ethan pinnock,0,0,7.5,90,1035315,2023-12-06,1,pinnock,29-05-1993,Gemini
ben mee,0,0,6.3,90,1035315,2023-12-06,0,mee,,
saman ghoddos,0,0,6.7,90,1035315,2023-12-06,0,ghoddos,,
frank onyeka,0,0,6.9,90,1035315,2023-12-06,0,onyeka,,
yehor yarmoliuk,0,0,6.9,45,1035315,2023-12-06,0,yarmoliuk,,
vitaly janelt,0,0,7.3,90,1035315,2023-12-06,1,janelt,10-05-1998,Taurus
shandon baptiste,0,0,6.3,69,1035315,2023-12-06,0,baptiste,,
bryan mbeumo,1,0,6.6,40,1035315,2023-12-06,1,mbeumo,07-08-1999,Leo
neal maupay,0,0,6.9,90,1035315,2023-12-06,0,maupay,,
yoane wissa,0,0,6.3,50,1035315,2023-12-06,0,wissa,03-09-1996,Virgo
keane lewis-potter,0,0,6.7,45,1035315,2023-12-06,0,lewis-potter,22-02-2001,Pisces
mikkel damsgaard,0,0,6.9,21,1035315,2023-12-06,0,damsgaard,03-07-2000,Cancer
myles peart-harris,0,0,6.2,12,1035315,2023-12-06,0,peart-harris,,
thomas strakosha,0,0,0.0,0,1035315,2023-12-06,0,strakosha,,
zanka,0,0,0.0,0,1035315,2023-12-06,0,zanka,,
val adedokun,0,0,0.0,0,1035315,2023-12-06,0,adedokun,,
charlie goode,0,0,0.0,0,1035315,2023-12-06,0,goode,,
michael olakigbe,0,0,0.0,0,1035315,2023-12-06,0,olakigbe,,
sam johnstone,0,0,6.6,90,1035322,2023-12-06,0,johnstone,,
joel ward,0,0,6.3,69,1035322,2023-12-06,0,ward,,
joachim andersen,0,0,6.2,90,1035322,2023-12-06,0,andersen,,
marc guéhi,0,0,6.7,90,1035322,2023-12-06,0,guéhi,13-07-2000,Cancer
tyrick mitchell,0,0,6.6,29,1035322,2023-12-06,0,mitchell,,
chris richards,0,0,7.2,90,1035322,2023-12-06,1,richards,,
jefferson lerma,0,0,7.6,86,1035322,2023-12-06,1,lerma,,
michael olise,0,0,7.6,90,1035322,2023-12-06,1,olise,,
jeffrey schlupp,0,0,7.2,69,1035322,2023-12-06,1,schlupp,,
jordan ayew,0,0,7.0,90,1035322,2023-12-06,1,ayew,,
odsonne édouard,0,0,6.9,90,1035322,2023-12-06,0,édouard,,
nathaniel clyne,0,0,6.9,61,1035322,2023-12-06,0,clyne,,
will hughes,0,0,6.5,21,1035322,2023-12-06,0,hughes,,
naouirou ahamada,0,0,6.3,21,1035322,2023-12-06,0,ahamada,,
jean-philippe mateta,0,0,6.3,10,1035322,2023-12-06,0,mateta,,
remi matthews,0,0,0.0,0,1035322,2023-12-06,0,matthews,,
james tomkins,0,0,0.0,0,1035322,2023-12-06,0,tomkins,,
jaïro riedewald,0,0,0.0,0,1035322,2023-12-06,0,riedewald,,
malcolm ebiowei,0,0,0.0,0,1035322,2023-12-06,0,ebiowei,,
matheus frança,0,0,0.0,0,1035322,2023-12-06,0,frança,,
neto,0,0,7.3,90,1035322,2023-12-06,1,neto,09-03-2000,Pisces
adam smith,0,0,7.9,90,1035322,2023-12-06,1,smith,,
illia zabarnyi,0,0,6.9,90,1035322,2023-12-06,0,zabarnyi,01-09-2002,Virgo
marcos senesi,1,0,7.3,90,1035322,2023-12-06,1,senesi,,
miloš kerkez,0,0,7.0,90,1035322,2023-12-06,1,kerkez,07-11-2003,Scorpio
lewis cook,0,0,6.9,90,1035322,2023-12-06,0,cook,03-02-1997,Aquarius
ryan christie,0,0,7.7,90,1035322,2023-12-06,1,christie,22-02-1995,Pisces
antoine semenyo,0,0,6.9,62,1035322,2023-12-06,0,semenyo,07-01-2000,Capricorn
justin kluivert,0,0,6.2,62,1035322,2023-12-06,0,kluivert,05-05-1999,Taurus
luis sinisterra,0,1,7.6,79,1035322,2023-12-06,1,sinisterra,,
dominic solanke,0,0,6.9,88,1035322,2023-12-06,0,solanke,14-09-1997,Virgo
marcus tavernier,0,0,6.3,28,1035322,2023-12-06,0,tavernier,22-03-1999,Aries
philip billing,0,1,7.0,28,1035322,2023-12-06,1,billing,,
dango ouattara,0,0,6.5,11,1035322,2023-12-06,0,ouattara,11-02-2002,Aquarius
kieffer moore,1,0,7.6,8,1035322,2023-12-06,1,moore,,
mark travers,0,0,0.0,0,1035322,2023-12-06,0,travers,,
chris mepham,0,0,0.0,0,1035322,2023-12-06,0,mepham,,
david brooks,0,0,0.0,0,1035322,2023-12-06,0,brooks,08-07-1997,Cancer
gavin kilkenny,0,0,0.0,0,1035322,2023-12-06,0,kilkenny,,
joe rothwell,0,0,0.0,0,1035322,2023-12-06,0,rothwell,,
guglielmo vicario,0,0,8.7,90,1035351,2023-12-23,1,vicario,07-10-1996,Libra
pedro porro,0,0,7.2,90,1035351,2023-12-23,1,porro,,
cristian romero,0,0,6.9,45,1035351,2023-12-23,0,romero,27-04-1998,Taurus
ben davies,0,0,6.6,90,1035351,2023-12-23,0,davies,,
emerson royal,0,0,8.3,90,1035351,2023-12-23,1,royal,,
pape matar sarr,0,0,7.0,73,1035351,2023-12-23,1,sarr,14-09-2002,Virgo
oliver skipp,0,0,7.0,90,1035351,2023-12-23,1,skipp,,
brennan johnson,0,1,7.6,90,1035351,2023-12-23,1,johnson,,
dejan kulusevski,0,0,6.3,90,1035351,2023-12-23,0,kulusevski,,
heung-min son,1,0,7.3,90,1035351,2023-12-23,1,son,,
richarlison,1,0,7.0,63,1035351,2023-12-23,1,richarlison,,
eric dier,0,0,6.6,45,1035351,2023-12-23,0,dier,,
pierre-emile højbjerg,0,0,6.3,27,1035351,2023-12-23,0,højbjerg,,
giovani lo celso,0,0,6.9,17,1035351,2023-12-23,0,celso,,
fraser forster,0,0,0.0,0,1035351,2023-12-23,0,forster,,
alfie dorrington,0,0,0.0,0,1035351,2023-12-23,0,dorrington,,
ashley phillips,0,0,0.0,0,1035351,2023-12-23,0,phillips,,
bryan gil,0,0,0.0,0,1035351,2023-12-23,0,gil,,
jamie donley,0,0,0.0,0,1035351,2023-12-23,0,donley,,
alejo veliz,0,0,0.0,0,1035351,2023-12-23,0,veliz,,
jordan pickford,0,0,7.3,90,1035351,2023-12-23,1,pickford,,
nathan patterson,0,0,6.5,90,1035351,2023-12-23,0,patterson,,
james tarkowski,0,0,6.9,90,1035351,2023-12-23,0,tarkowski,,
jarrad branthwaite,0,0,6.6,90,1035351,2023-12-23,0,branthwaite,,
vitaliy mykolenko,0,0,7.0,90,1035351,2023-12-23,1,mykolenko,,
idrissa gueye,0,0,6.3,24,1035351,2023-12-23,0,gueye,,
amadou onana,0,0,6.9,79,1035351,2023-12-23,0,onana,20-08-2001,Leo
jack harrison,0,0,6.7,66,1035351,2023-12-23,0,harrison,,
james garner,0,0,8.0,90,1035351,2023-12-23,1,garner,,
dwight mcneil,0,0,7.0,90,1035351,2023-12-23,1,mcneil,,
dominic calvert-lewin,0,0,6.0,90,1035351,2023-12-23,0,calvert-lewin,,
andré gomes,1,0,7.9,66,1035351,2023-12-23,1,gomes,,
arnaut danjuma,0,0,6.7,24,1035351,2023-12-23,0,danjuma,,
beto,0,0,6.3,11,1035351,2023-12-23,0,beto,,
joão virgínia,0,0,0.0,0,1035351,2023-12-23,0,virgínia,,
andy lonergan,0,0,0.0,0,1035351,2023-12-23,0,lonergan,,
michael keane,0,0,0.0,0,1035351,2023-12-23,0,keane,,
ben godfrey,0,0,0.0,0,1035351,2023-12-23,0,godfrey,,
mackenzie hunt,0,0,0.0,0,1035351,2023-12-23,0,hunt,,
youssef chermiti,0,0,0.0,0,1035351,2023-12-23,0,chermiti,,
matt turner,0,0,6.9,90,1035350,2023-12-23,0,turner,,
neco williams,0,0,7.9,90,1035350,2023-12-23,1,williams,13-04-2001,Aries
murillo,0,0,6.3,90,1035350,2023-12-23,0,murillo,04-07-2002,Cancer
willy boly,0,0,3.9,23,1035350,2023-12-23,0,boly,,
harry toffolo,0,0,6.7,85,1035350,2023-12-23,0,toffolo,,
ryan yates,0,0,6.9,90,1035350,2023-12-23,0,yates,21-11-1997,Scorpio
orel mangala,0,0,6.7,45,1035350,2023-12-23,0,mangala,,
divock origi,0,0,6.9,26,1035350,2023-12-23,0,origi,,
morgan gibbs-white,0,1,7.6,89,1035350,2023-12-23,1,gibbs-white,27-01-2000,Aquarius
anthony elanga,1,0,6.9,90,1035350,2023-12-23,1,elanga,27-04-2002,Taurus
chris wood,1,1,8.9,90,1035350,2023-12-23,1,wood,07-12-1991,Sagittarius
moussa niakhaté,0,0,6.5,64,1035350,2023-12-23,0,niakhaté,,
callum hudson-odoi,0,0,6.5,45,1035350,2023-12-23,0,hudson-odoi,07-11-2000,Scorpio
ola aina,0,0,6.5,15,1035350,2023-12-23,0,aina,08-10-1996,Libra
danilo,0,0,0.0,1,1035350,2023-12-23,0,danilo,,
odysseas vlachodimos,0,0,0.0,0,1035350,2023-12-23,0,vlachodimos,,
gonzalo montiel,0,0,0.0,0,1035350,2023-12-23,0,montiel,,
nicolás domínguez,0,0,0.0,0,1035350,2023-12-23,0,domínguez,28-06-1998,Cancer
nuno tavares,0,0,0.0,0,1035350,2023-12-23,0,tavares,,
cheikhou kouyaté,0,0,0.0,0,1035350,2023-12-23,0,kouyaté,,
neto,0,0,6.6,90,1035350,2023-12-23,0,neto,09-03-2000,Pisces
adam smith,0,1,7.5,90,1035350,2023-12-23,1,smith,,
illia zabarnyi,0,0,6.9,90,1035350,2023-12-23,0,zabarnyi,01-09-2002,Virgo
marcos senesi,0,1,7.3,90,1035350,2023-12-23,1,senesi,,
dango ouattara,0,0,7.9,82,1035350,2023-12-23,1,ouattara,11-02-2002,Aquarius
lewis cook,0,0,6.9,29,1035350,2023-12-23,0,cook,03-02-1997,Aquarius
ryan christie,0,0,6.3,90,1035350,2023-12-23,0,christie,22-02-1995,Pisces
antoine semenyo,0,0,7.3,70,1035350,2023-12-23,1,semenyo,07-01-2000,Capricorn
philip billing,0,0,6.9,81,1035350,2023-12-23,0,billing,,
marcus tavernier,0,0,6.3,90,1035350,2023-12-23,0,tavernier,22-03-1999,Aries
dominic solanke,3,0,9.2,90,1035350,2023-12-23,1,solanke,14-09-1997,Virgo
alex scott,0,0,6.3,41,1035350,2023-12-23,0,scott,,
luis sinisterra,0,0,6.7,20,1035350,2023-12-23,0,sinisterra,,
joe rothwell,0,0,6.7,20,1035350,2023-12-23,0,rothwell,,
david brooks,0,0,6.3,9,1035350,2023-12-23,0,brooks,08-07-1997,Cancer
kieffer moore,0,0,6.3,8,1035350,2023-12-23,0,moore,,
mark travers,0,0,0.0,0,1035350,2023-12-23,0,travers,,
chris mepham,0,0,0.0,0,1035350,2023-12-23,0,mepham,,
ben greenwood,0,0,0.0,0,1035350,2023-12-23,0,greenwood,,
justin kluivert,0,0,0.0,0,1035350,2023-12-23,0,kluivert,05-05-1999,Taurus
thomas kaminski,0,0,7.2,90,1035348,2023-12-23,1,kaminski,,
teden mengi,0,0,6.9,90,1035348,2023-12-23,0,mengi,,
gabriel osho,0,0,7.5,90,1035348,2023-12-23,1,osho,,
amari'i bell,0,0,7.0,76,1035348,2023-12-23,1,bell,,
issa kaboré,0,0,6.9,45,1035348,2023-12-23,0,kaboré,,
albert sambi lokonga,0,0,6.9,80,1035348,2023-12-23,0,lokonga,,
ross barkley,0,1,7.9,90,1035348,2023-12-23,1,barkley,05-12-1993,Sagittarius
alfie doughty,0,0,7.2,90,1035348,2023-12-23,1,doughty,,
andros townsend,1,0,8.0,81,1035348,2023-12-23,1,townsend,,
jacob brown,0,0,7.0,90,1035348,2023-12-23,1,brown,,
elijah adebayo,0,0,7.2,80,1035348,2023-12-23,1,adebayo,,
ryan giles,0,0,6.7,45,1035348,2023-12-23,0,giles,,
mads juel andersen,0,0,6.9,14,1035348,2023-12-23,0,andersen,,
pelly ruddock mpanzu,0,0,6.3,10,1035348,2023-12-23,0,mpanzu,,
carlton morris,0,0,6.2,10,1035348,2023-12-23,0,morris,,
chiedozie ogbene,0,0,6.7,9,1035348,2023-12-23,0,ogbene,,
tim krul,0,0,0.0,0,1035348,2023-12-23,0,krul,,
jordan clark,0,0,0.0,0,1035348,2023-12-23,0,clark,,
tahith chong,0,0,0.0,0,1035348,2023-12-23,0,chong,,
cauley woodrow,0,0,0.0,0,1035348,2023-12-23,0,woodrow,,
martin dúbravka,0,0,7.0,90,1035348,2023-12-23,1,dúbravka,,
kieran trippier,0,0,8.3,90,1035348,2023-12-23,1,trippier,19-09-1990,Virgo
jamaal lascelles,0,0,6.9,37,1035348,2023-12-23,0,lascelles,,
fabian schär,0,0,7.2,90,1035348,2023-12-23,1,schär,20-12-1991,Sagittarius
dan burn,0,0,7.0,85,1035348,2023-12-23,1,burn,09-05-1992,Taurus
lewis miley,0,0,6.6,38,1035348,2023-12-23,0,miley,,
bruno guimarães,0,0,7.6,90,1035348,2023-12-23,1,guimarães,16-11-1997,Scorpio
sean longstaff,0,0,7.2,90,1035348,2023-12-23,1,longstaff,,
miguel almirón,0,0,6.9,81,1035348,2023-12-23,0,almirón,,
callum wilson,0,0,6.6,90,1035348,2023-12-23,0,wilson,,
anthony gordon,0,0,7.2,90,1035348,2023-12-23,1,gordon,24-02-2001,Pisces
sven botman,0,0,7.3,53,1035348,2023-12-23,1,botman,,
alexander isak,0,0,6.9,52,1035348,2023-12-23,0,isak,21-09-1999,Virgo
valentino livramento,0,0,6.3,9,1035348,2023-12-23,0,livramento,12-11-2002,Scorpio
lewis hall,0,0,6.6,13,1035348,2023-12-23,0,hall,08-09-2004,Virgo
loris karius,0,0,0.0,0,1035348,2023-12-23,0,karius,,
matt ritchie,0,0,0.0,0,1035348,2023-12-23,0,ritchie,,
alex murphy,0,0,0.0,0,1035348,2023-12-23,0,murphy,24-02-1995,Pisces
paul dummett,0,0,0.0,0,1035348,2023-12-23,0,dummett,,
emil krafth,0,0,0.0,0,1035348,2023-12-23,0,krafth,,
alisson,0,0,6.6,90,1035347,2023-12-23,0,alisson,,
trent alexander-arnold,0,1,7.3,90,1035347,2023-12-23,1,alexander-arnold,07-10-1998,Libra
ibrahima konaté,0,0,7.2,90,1035347,2023-12-23,1,konaté,25-05-1999,Gemini
virgil van dijk,0,0,7.2,90,1035347,2023-12-23,1,dijk,08-07-1991,Cancer
konstantinos tsimikas,0,0,6.7,35,1035347,2023-12-23,0,tsimikas,,
dominik szoboszlai,0,0,7.2,90,1035347,2023-12-23,1,szoboszlai,25-10-2000,Scorpio
wataru endo,0,0,7.0,90,1035347,2023-12-23,1,endo,09-02-1993,Aquarius
curtis jones,0,0,7.2,68,1035347,2023-12-23,1,jones,,
mohamed salah,1,0,7.6,90,1035347,2023-12-23,1,salah,15-06-1992,Gemini
cody gakpo,0,0,6.7,68,1035347,2023-12-23,0,gakpo,07-05-1999,Taurus
luis díaz,0,0,6.9,68,1035347,2023-12-23,0,díaz,13-01-1997,Capricorn
joe gomez,0,0,7.6,55,1035347,2023-12-23,1,gomez,,
ryan gravenberch,0,0,6.2,22,1035347,2023-12-23,0,gravenberch,16-05-2002,Taurus
harvey elliott,0,0,7.2,22,1035347,2023-12-23,1,elliott,,
